production_run_id,date,plant_id,product_id,operator_id,quantity_produced,quantity_defective,downtime_minutes,energy_consumed_kwh
2148,2/25/2025,1,4,4,270,8,8,1167.19
2149,2/25/2025,2,2,1,334,3,16,791.26
2150,2/25/2025,2,6,5,138,7,1,109.43
2151,2/25/2025,2,2,20,368,9,1,842.01
2152,2/26/2025,1,1,7,165,5,3,2675.99
2153,2/26/2025,4,10,2,216,5,4,1285.62
2154,2/26/2025,3,9,20,1076,15,20,66.19
2155,2/26/2025,5,3,12,6,0,10,386.94
2156,2/26/2025,5,2,4,418,12,0,969.37
2157,2/27/2025,5,2,8,339,8,307,1022.79
2158,2/27/2025,5,3,5,4,0,20,305.51
2159,2/27/2025,3,7,16,17,0,1,241.2
2160,2/27/2025,4,1,1,132,1,17,2150.25
2161,2/27/2025,3,7,17,9,0,5,132.99
2162,2/27/2025,1,4,19,333,5,8,1447.59
2163,2/28/2025,1,4,15,321,8,7,1402.97
2164,2/28/2025,3,9,5,833,17,2,28.44
2165,2/28/2025,1,1,7,175,5,18,2829.88
2166,2/28/2025,5,3,17,4,0,2,284.16
2167,2/28/2025,3,5,2,214,4,11,177.75
2168,2/28/2025,5,3,10,4,0,19,299.7
2169,3/1/2025,3,9,3,844,11,8,69.76
2170,3/1/2025,4,10,5,197,6,3,1157.95
2171,3/1/2025,2,8,11,643,5,2,86.41
2172,3/1/2025,4,10,4,153,4,3,905.8
2173,3/2/2025,2,6,2,163,7,12,89.63
2174,3/2/2025,3,7,14,14,0,1,200.12
2175,3/2/2025,4,1,1,148,1,12,2419.82
2176,3/2/2025,4,1,16,156,4,7,2532.8
2177,3/2/2025,2,6,10,120,4,1,68.28
2178,3/3/2025,3,7,13,16,0,17,244.25
2179,3/3/2025,3,5,15,242,5,12,192.13
2180,3/3/2025,2,6,3,157,7,17,129
2181,3/3/2025,4,10,14,215,5,13,1285.53
2182,3/4/2025,5,2,14,463,15,18,1093.33
2183,3/4/2025,2,2,11,529,7,0,1227.74
2184,3/4/2025,5,2,16,346,9,19,837.85
2185,3/4/2025,4,10,1,169,2,1,1012.02
2186,3/4/2025,5,3,16,5,0,18,352.58
2187,3/4/2025,1,1,17,90,1,4,1471.42
2188,3/5/2025,2,2,6,306,6,2,733.54
2189,3/5/2025,3,9,16,978,19,1,61.54
2190,3/5/2025,2,8,18,762,4,17,78.63
2191,3/5/2025,3,5,4,274,8,18,220.59
2192,3/6/2025,1,4,6,318,6,324,1621.71
2193,3/6/2025,1,4,15,281,7,1,1216.7
2194,3/6/2025,2,2,6,383,7,18,895.11
2195,3/7/2025,4,1,19,134,2,0,2175.6
2196,3/7/2025,5,2,13,439,4,19,1042.09
2197,3/7/2025,5,3,4,5,0,5,353.65
2198,3/8/2025,2,8,3,636,8,20,66.07
2199,3/8/2025,5,3,2,4,0,10,290.96
2200,3/8/2025,4,1,18,158,1,19,2583.16
2201,3/8/2025,5,3,1,5,0,15,361.75
2202,3/8/2025,4,1,6,159,3,19,2571.06
2203,3/8/2025,2,2,12,451,15,18,1075.7
2204,3/9/2025,2,2,6,380,6,130,978.79
2205,3/9/2025,1,1,5,167,5,7,2727.17
2206,3/9/2025,3,7,2,13,0,17,197.49
2207,3/9/2025,2,8,7,869,19,7,83.5
2208,3/9/2025,2,8,14,736,16,8,64.18
2209,3/9/2025,5,2,15,515,13,19,1208
2210,3/9/2025,2,2,4,389,10,8,898.05
2211,3/10/2025,4,1,20,164,3,14,2658.88
2212,3/10/2025,1,7,5,12,0,11,178.08
2213,3/10/2025,4,1,14,168,4,16,2735.98
2214,3/11/2025,3,7,4,16,0,10,252.98
2215,3/11/2025,3,5,7,225,6,10,167.19
2216,3/11/2025,3,5,9,168,1,9,127.51
2217,3/11/2025,1,7,15,14,0,19,239.15
2218,3/11/2025,3,9,9,1109,1,8,63.71
2219,3/11/2025,3,9,18,1183,6,9,71.73
2220,3/12/2025,4,1,14,149,4,7,2429.9
2221,3/12/2025,5,3,12,4,0,1,286.14
2222,3/12/2025,3,9,17,1114,4,17,52.75
2223,3/12/2025,3,9,14,1103,21,16,55.51
2224,3/12/2025,4,1,19,166,3,20,2717
2225,3/12/2025,3,5,19,234,3,0,180.6
2226,3/13/2025,2,6,13,112,3,8,99.23
2227,3/13/2025,1,1,6,164,3,18,2655.4
2228,3/13/2025,1,1,20,163,3,1,2624.18
2229,3/13/2025,4,1,9,155,1,9,2523.08
2230,3/13/2025,1,7,8,15,0,7,217.93
2231,3/13/2025,2,8,20,720,11,18,76.49
2232,3/13/2025,1,7,2,14,0,1,198.61
2233,3/14/2025,4,1,14,144,4,0,2314.59
2234,3/14/2025,3,5,15,221,5,4,180.1
2235,3/14/2025,1,1,7,162,4,8,2619.72
2236,3/14/2025,1,4,10,264,3,9,1143.85
2237,3/14/2025,2,6,6,116,4,13,105.47
2238,3/15/2025,4,1,9,154,2,13,2516.75
2239,3/15/2025,4,10,11,154,2,15,932.29
2240,3/15/2025,5,2,6,374,8,7,874.91
2241,3/16/2025,3,5,16,220,6,6,166.84
2242,3/16/2025,4,10,15,222,5,4,1306.42
2243,3/16/2025,5,2,9,423,5,8,970.68
2244,3/16/2025,1,1,20,137,3,15,2243.68
2245,3/16/2025,3,5,3,240,5,0,187.41
2246,3/17/2025,5,2,16,404,11,20,960.4
2247,3/17/2025,1,4,8,221,5,14,962.5
2248,3/17/2025,4,1,18,177,2,14,2858.45
2249,3/18/2025,2,6,18,133,4,16,94.24
2250,3/18/2025,5,2,2,331,8,3,757.59
2251,3/18/2025,5,3,11,3,0,0,201.6
2252,3/18/2025,2,6,14,133,6,171,221.09
2253,3/18/2025,4,1,7,114,3,12,1862.44
2254,3/18/2025,1,7,5,13,0,18,212.59
2255,3/19/2025,5,2,17,386,5,10,913.55
2256,3/19/2025,1,4,16,345,9,5,1508.11
2257,3/19/2025,5,3,13,6,0,20,398.11
2258,3/20/2025,2,2,15,426,11,12,1005.41
2259,3/20/2025,4,1,14,144,3,128,2439.52
2260,3/20/2025,1,4,7,381,10,19,1647.65
2261,3/20/2025,5,2,16,353,11,6,839.95
2262,3/21/2025,4,1,15,157,3,12,2555.09
2263,3/21/2025,2,2,7,454,14,2,1060.08
2264,3/21/2025,2,6,10,136,5,11,107.6
2265,3/21/2025,5,3,15,4,0,17,281.17
2266,3/22/2025,3,7,20,17,0,16,265
2267,3/22/2025,3,9,8,1265,22,2,55.54
2268,3/22/2025,5,2,14,379,10,20,889.59
2269,3/23/2025,1,4,17,325,5,239,1608.47
2270,3/23/2025,3,9,5,1298,25,274,286.15
2271,3/23/2025,1,4,2,290,6,60,1311.03
2272,3/23/2025,5,2,17,508,8,12,1168.61
2273,3/24/2025,5,3,18,4,0,0,276.42
2274,3/24/2025,1,4,5,303,10,5,1327.41
2275,3/24/2025,4,10,3,152,3,3,915.17
2276,3/24/2025,4,1,6,169,3,16,2732.14
2277,3/25/2025,2,8,4,775,15,13,74.68
2278,3/25/2025,3,7,9,9,0,20,148.62
2279,3/25/2025,5,3,1,6,0,5,400.31
2280,3/26/2025,2,6,20,118,4,18,92.6
2281,3/26/2025,1,1,20,130,2,9,2106.89
2282,3/26/2025,3,5,10,204,3,16,175.36
2283,3/26/2025,5,3,12,5,0,12,352.68
2284,3/26/2025,3,9,18,859,4,15,49.13
2285,3/27/2025,3,9,13,800,1,16,55.11
2286,3/27/2025,5,2,5,381,12,5,876.65
2287,3/27/2025,1,4,6,313,5,19,1360.6
2288,3/27/2025,4,10,13,159,2,5,935.82
2289,3/27/2025,3,7,20,15,0,12,229.34
2290,3/28/2025,4,10,20,195,4,1,1152.98
2291,3/28/2025,3,9,8,869,14,19,45.97
2292,3/28/2025,2,6,1,113,3,12,73.5
2293,3/28/2025,5,2,10,473,8,18,1091.48
2294,3/28/2025,3,5,1,249,3,4,163.93
2295,3/28/2025,5,3,11,5,0,4,325.07
2296,3/29/2025,3,9,5,945,21,13,56.42
2297,3/29/2025,1,7,9,15,0,17,247.95
2298,3/29/2025,1,7,12,14,0,11,203.64
2299,3/30/2025,4,10,14,156,4,4,940.51
2300,3/30/2025,3,5,10,249,3,2,187.27
2301,3/30/2025,4,10,13,199,1,11,1165.53
2302,3/31/2025,1,7,6,13,0,2,197.73
2303,3/31/2025,5,3,7,4,0,8,290.27
2304,3/31/2025,3,9,20,968,16,4,63.54
2305,3/31/2025,3,5,1,273,2,19,191.85
2306,3/31/2025,4,1,18,152,1,8,2449.88
2307,3/31/2025,1,7,12,15,0,93,284.74
2308,4/1/2025,3,7,20,14,0,12,196.48
2309,4/1/2025,4,10,1,123,1,9,729.14
2310,4/1/2025,3,5,8,281,7,17,193.17
2311,4/1/2025,2,8,13,773,3,7,82.53
2312,4/1/2025,5,3,9,5,0,17,324.1
2313,4/1/2025,4,10,6,208,4,13,1244.77
2314,4/2/2025,2,8,8,744,10,19,109.26
2315,4/2/2025,3,7,1,15,0,13,227.4
2316,4/2/2025,5,3,2,5,0,19,328.91
2317,4/2/2025,3,5,3,241,5,17,170.08
2318,4/3/2025,4,1,6,156,3,277,2759.55
2319,4/3/2025,2,2,1,351,4,289,1069.03
2320,4/3/2025,3,9,9,808,5,317,306.92
2321,4/3/2025,2,8,7,629,13,7,76.4
2322,4/4/2025,4,10,14,168,4,18,1005.44
2323,4/4/2025,1,4,8,265,6,15,1180.77
2324,4/4/2025,4,1,7,182,4,1,2938.53
2325,4/4/2025,1,4,13,181,2,16,827.53
2326,4/4/2025,1,7,14,15,0,18,216.63
2327,4/4/2025,2,2,8,416,9,10,960.32
2328,4/5/2025,4,10,19,195,2,20,1180.23
2329,4/5/2025,4,1,2,160,3,14,2595.15
2330,4/5/2025,4,10,11,182,3,1,1070.06
2331,4/5/2025,5,3,10,5,0,20,348.44
2332,4/6/2025,5,3,12,5,0,9,347.68
2333,4/6/2025,4,10,6,246,5,15,1461.16
2334,4/6/2025,1,4,14,287,9,13,1273.76
2335,4/6/2025,3,9,14,963,20,12,39.5
2336,4/6/2025,2,6,3,113,4,0,60.74
2337,4/6/2025,2,8,3,717,7,314,321.82
2338,4/6/2025,1,4,5,264,7,9,1156.89
2339,4/7/2025,1,7,13,14,0,14,219.54
2340,4/7/2025,3,9,15,697,11,12,50.93
2341,4/7/2025,3,9,13,1036,1,7,44.11
2342,4/7/2025,3,9,20,996,14,0,44.89
2343,4/7/2025,4,1,6,199,4,8,3210.17
2344,4/8/2025,1,7,6,11,0,6,186.31
2345,4/8/2025,2,8,20,851,12,12,82.22
2346,4/8/2025,1,1,18,174,2,14,2820.24
2347,4/9/2025,2,6,6,97,3,7,85.66
2348,4/9/2025,3,9,5,846,16,8,60.87
2349,4/9/2025,1,1,14,155,4,9,2502.73
2350,4/9/2025,3,7,3,15,0,292,444.36
2351,4/9/2025,3,5,11,321,4,14,226.74
2352,4/9/2025,5,2,7,406,11,12,964.64
2353,4/9/2025,2,2,5,265,9,4,645.99
2354,4/10/2025,4,10,15,183,4,248,1276.72
2355,4/10/2025,3,9,16,814,14,5,55.24
2356,4/10/2025,3,5,10,293,4,298,435.01
2357,4/10/2025,4,10,12,200,7,0,1193.67
2358,4/10/2025,4,1,1,167,1,11,2716.17
2359,4/10/2025,4,10,14,216,6,15,1289.83
2360,4/11/2025,1,7,7,15,0,8,237.58
2361,4/11/2025,5,2,9,434,5,19,1037.25
2362,4/11/2025,3,5,10,281,4,13,200.86
2363,4/11/2025,2,2,8,385,9,17,922.07
2364,4/12/2025,1,4,20,318,7,5,1371
2365,4/12/2025,2,8,17,860,3,20,84.06
2366,4/12/2025,4,10,17,210,2,4,1257.06
2367,4/13/2025,2,6,17,132,4,9,76
2368,4/13/2025,5,2,13,288,3,9,683.9
2369,4/13/2025,5,3,13,5,0,12,327.31
2370,4/13/2025,5,2,1,392,5,323,1152.77
2371,4/14/2025,4,1,13,146,1,10,2383.3
2372,4/14/2025,5,3,9,4,0,10,288.06
2373,4/14/2025,3,7,12,13,0,313,440.76
2374,4/14/2025,5,3,17,5,0,240,516.12
2375,4/15/2025,1,1,6,109,2,9,1761.4
2376,4/15/2025,2,2,17,379,5,7,901.81
2377,4/15/2025,4,1,3,106,2,197,1896
2378,4/15/2025,3,5,7,251,7,10,197.85
2379,4/15/2025,5,2,1,375,3,18,898.96
2380,4/16/2025,5,3,20,4,0,15,267.4
2381,4/16/2025,3,7,5,15,0,16,210.83
2382,4/16/2025,3,5,15,172,4,9,159.91
2383,4/17/2025,5,3,16,5,0,20,356.45
2384,4/17/2025,1,1,14,138,4,7,2262.38
2385,4/17/2025,3,9,20,1013,16,9,43.6
2386,4/18/2025,1,7,15,16,0,19,239.81
2387,4/18/2025,1,7,10,17,0,4,259.26
2388,4/18/2025,3,9,17,1316,7,18,67.53
2389,4/18/2025,2,8,8,873,14,14,90.38
2390,4/19/2025,3,9,7,840,15,2,43.26
2391,4/19/2025,5,2,15,404,11,11,960.67
2392,4/19/2025,5,3,14,5,0,4,322.62
2393,4/19/2025,4,1,8,156,4,0,2545.23
2394,4/19/2025,2,2,16,443,12,13,1029.8
2395,4/19/2025,3,9,18,1059,5,14,81.76
2396,4/20/2025,3,9,9,970,2,17,64.63
2397,4/20/2025,1,4,7,296,9,19,1285.52
2398,4/20/2025,5,3,12,5,0,12,352.67
2399,4/20/2025,2,8,9,818,1,124,196.66
2400,4/20/2025,4,10,3,155,3,20,948.7
2401,4/20/2025,5,2,11,454,8,18,1071.78
2402,4/20/2025,5,3,4,5,0,15,322.28
2403,4/21/2025,4,1,4,107,2,18,1758.59
2404,4/21/2025,4,1,8,120,3,9,1961.5
2405,4/21/2025,4,1,8,158,4,19,2569.75
2406,4/21/2025,5,2,7,346,9,7,823.69
2407,4/21/2025,2,8,7,677,14,10,76.22
2408,4/21/2025,1,4,5,323,10,7,1409.01
2409,4/22/2025,3,5,10,232,3,9,158.96
2410,4/22/2025,4,1,4,166,4,10,2699.11
2411,4/22/2025,4,1,2,155,4,17,2505.74
2412,4/22/2025,2,2,10,484,7,8,1121.88
2413,4/22/2025,4,10,1,228,3,0,1323.66
2414,4/23/2025,2,8,11,782,4,3,73.52
2415,4/23/2025,4,10,15,212,6,14,1249.54
2416,4/23/2025,5,3,18,5,0,2,324.86
2417,4/23/2025,3,9,10,914,3,11,39.84
2418,4/24/2025,3,9,8,1105,14,6,48.9
2419,4/24/2025,4,10,9,179,2,11,1069.84
2420,4/24/2025,1,7,16,12,0,2,187.42
2421,4/24/2025,3,5,8,276,6,1,204.61
2422,4/24/2025,3,9,7,1263,23,4,62.12
2423,4/25/2025,5,3,10,5,0,3,334.71
2424,4/25/2025,2,6,13,118,3,13,87.97
2425,4/25/2025,1,1,5,172,5,4,2796.94
2426,4/25/2025,2,2,8,342,7,6,813.31
2427,4/26/2025,5,2,14,396,10,14,936.77
2428,4/26/2025,3,5,10,225,3,129,256.65
2429,4/26/2025,3,5,15,229,5,4,185.34
2430,4/26/2025,4,1,4,152,4,2,2466.3
2431,4/26/2025,3,9,13,1276,1,20,58.83
2432,4/26/2025,4,10,9,222,2,17,1313.04
2433,4/27/2025,3,7,3,13,0,12,201.34
2434,4/27/2025,2,8,18,791,1,11,77.3
2435,4/27/2025,1,4,16,206,5,8,919.77
2436,4/27/2025,5,3,17,5,0,49,360.78
2437,4/28/2025,3,7,8,14,0,1,213.73
2438,4/28/2025,3,9,2,1264,14,2,49.86
2439,4/28/2025,1,4,8,288,6,0,1253.44
2440,4/28/2025,5,2,18,395,5,10,923.68
2441,4/28/2025,2,6,15,137,6,4,105.97
2442,4/28/2025,5,2,8,382,10,12,880.43
2443,4/28/2025,2,2,2,334,8,10,805.9
2444,4/29/2025,3,5,6,234,4,12,176.35
2445,4/29/2025,1,1,11,125,2,3,2051.72
2446,4/29/2025,4,10,8,141,3,4,835.07
2447,4/30/2025,3,5,19,179,2,20,134.5
2448,4/30/2025,5,2,3,349,7,18,813.69
2449,4/30/2025,2,8,6,741,9,6,65.59
2450,5/1/2025,3,7,14,16,0,12,231.54
2451,5/1/2025,3,9,15,981,14,13,47.75
2452,5/1/2025,2,8,2,913,11,14,101.45
2453,5/1/2025,4,1,9,163,2,15,2663.22
2454,5/1/2025,3,7,3,14,0,11,226.36
2455,5/1/2025,5,2,9,387,6,7,921.24
2456,5/1/2025,5,2,20,473,10,11,1091.82
2457,5/2/2025,5,3,6,4,0,12,276.97
2458,5/2/2025,3,9,8,905,15,13,43.59
2459,5/2/2025,5,3,8,4,0,12,279.35
2460,5/2/2025,5,2,10,322,4,20,778.41
2461,5/2/2025,4,1,18,174,2,13,2826.34
2462,5/2/2025,5,3,8,5,0,17,329.48
2463,5/3/2025,4,1,20,187,4,13,3016.25
2464,5/3/2025,2,8,17,658,3,14,64.22
2465,5/3/2025,2,2,16,459,13,5,1077.75
2466,5/3/2025,1,1,9,152,2,0,2464.24
2467,5/3/2025,2,6,9,122,4,12,102.8
2468,5/3/2025,5,3,15,4,0,18,304.06
2469,5/3/2025,2,6,10,111,4,3,77.98
2470,5/4/2025,5,3,1,3,0,5,219.68
2471,5/4/2025,4,10,19,194,3,13,1163.18
2472,5/4/2025,5,2,7,355,9,3,817.94
2473,5/4/2025,5,2,4,363,10,18,842.51
2474,5/4/2025,1,1,8,143,3,8,2325.74
2475,5/4/2025,1,4,2,355,8,1,1557.75
2476,5/4/2025,4,10,20,184,4,3,1086.42
2477,5/5/2025,5,2,1,332,4,1,763.82
2478,5/5/2025,5,3,14,5,0,82,410.65
2479,5/5/2025,5,2,8,375,10,16,902.36
2480,5/5/2025,3,7,18,13,0,2,191.12
2481,5/5/2025,4,1,16,145,4,2,2363.23
2482,5/6/2025,2,2,4,412,12,114,1040.34
2483,5/6/2025,4,1,6,187,4,2,3008.37
2484,5/6/2025,5,3,10,5,0,11,338.43
2485,5/7/2025,4,1,20,112,2,300,2054.07
2486,5/7/2025,1,7,13,11,0,4,155.46
2487,5/7/2025,3,5,3,264,5,13,202.67
2488,5/7/2025,4,1,13,112,1,10,1817.02
2489,5/7/2025,4,10,3,160,3,18,966.11
2490,5/8/2025,3,9,17,1166,3,18,87
2491,5/8/2025,5,2,2,370,9,6,861.92
2492,5/8/2025,5,3,5,5,0,4,328.79
2493,5/8/2025,2,8,12,779,21,56,128.07
2494,5/8/2025,1,4,9,261,4,20,1173.48
2495,5/8/2025,4,1,9,138,2,255,2438.37
2496,5/8/2025,5,2,9,329,3,3,757.52
2497,5/9/2025,2,2,5,406,13,17,948.21
2498,5/9/2025,3,5,17,258,2,17,189.12
2499,5/9/2025,5,2,8,340,9,11,810.48
2500,5/9/2025,3,5,11,272,5,268,399.17
2501,5/10/2025,4,1,20,171,3,0,2780.06
2502,5/10/2025,1,4,4,404,11,9,1737.29
2503,5/10/2025,3,5,17,268,4,17,200.8
2504,5/10/2025,4,10,5,203,6,19,1201.38
2505,5/10/2025,4,1,12,148,5,7,2402.19
2506,5/11/2025,1,7,5,19,0,7,285.98
2507,5/11/2025,4,1,11,177,3,11,2874.49
2508,5/11/2025,3,9,1,1015,2,13,64.81
2509,5/11/2025,4,1,10,143,2,0,2313.09
2510,5/11/2025,1,4,11,291,4,14,1293.7
2511,5/11/2025,1,4,11,253,4,17,1101.61
2512,5/11/2025,5,2,5,359,11,12,851.99
2513,5/12/2025,5,3,10,4,0,5,266.92
2514,5/12/2025,1,7,10,15,0,6,214.36
2515,5/12/2025,1,1,9,123,1,12,2011.61
2516,5/12/2025,3,9,11,933,8,12,45.22
2517,5/13/2025,5,3,1,4,0,6,263.66
2518,5/13/2025,2,8,11,851,3,2,75.55
2519,5/13/2025,5,2,17,387,4,19,913.35
2520,5/13/2025,2,8,20,836,9,5,88.17
2521,5/13/2025,2,2,10,320,5,3,746.77
2522,5/13/2025,2,8,6,933,7,0,81.83
2523,5/14/2025,3,5,7,218,6,317,425.61
2524,5/14/2025,3,5,6,211,4,340,418.17
2525,5/14/2025,2,2,12,423,16,0,964.08
2526,5/14/2025,1,1,19,160,2,10,2593.06
2527,5/15/2025,4,1,17,164,2,275,2877.17
2528,5/15/2025,5,2,8,318,7,2,765.59
2529,5/15/2025,4,10,18,219,2,9,1309.96
2530,5/15/2025,4,1,4,132,3,2,2150.4
2531,5/15/2025,4,10,14,216,6,20,1303.85
2532,5/16/2025,1,1,1,163,1,10,2645.07
2533,5/16/2025,1,4,3,361,7,3,1562.28
2534,5/16/2025,5,3,1,4,0,7,261.02
2535,5/16/2025,2,8,16,679,12,12,93.09
2536,5/16/2025,5,3,17,4,0,4,277.45
2537,5/16/2025,2,2,2,392,10,17,928.18
2538,5/17/2025,2,8,3,718,7,16,99.94
2539,5/17/2025,4,1,5,151,4,15,2454.51
2540,5/17/2025,5,2,11,486,6,11,1118.85
2541,5/17/2025,4,10,10,170,3,11,998.84
2542,5/18/2025,4,1,9,139,2,15,2284.01
2543,5/18/2025,3,9,13,807,2,8,53.7
2544,5/18/2025,5,3,19,4,0,11,292.02
2545,5/18/2025,1,4,14,314,10,18,1375.65
2546,5/19/2025,5,3,4,3,0,14,236.23
2547,5/19/2025,4,1,20,170,4,8,2771.06
2548,5/19/2025,1,1,19,123,2,0,1985.44
2549,5/19/2025,2,6,16,160,8,9,121.63
2550,5/19/2025,4,10,5,152,4,14,896.17
2551,5/19/2025,2,8,20,806,11,4,92.53
2552,5/20/2025,4,1,2,140,3,14,2261.67
2553,5/20/2025,2,6,8,154,7,13,93.87
2554,5/20/2025,1,1,5,159,5,8,2591.33
2555,5/20/2025,5,2,7,510,14,16,1176.96
2556,5/21/2025,5,3,16,5,0,10,343.6
2557,5/21/2025,3,9,10,1026,9,8,59.65
2558,5/21/2025,1,1,7,113,3,18,1869.62
2559,5/21/2025,3,5,1,234,2,20,168.8
2560,5/21/2025,1,1,17,171,2,9,2763.41
2561,5/21/2025,1,1,10,127,1,16,2068.4
2562,5/21/2025,2,6,7,122,5,15,86.26
2563,5/22/2025,3,9,2,792,8,16,75.9
2564,5/22/2025,4,10,15,196,4,1,1143.99
2565,5/22/2025,4,1,13,182,2,15,2962.07
2566,5/22/2025,4,1,4,78,2,13,1272.91
2567,5/22/2025,5,3,13,4,0,6,261.19
2568,5/23/2025,4,1,11,171,3,6,2761.02
2569,5/23/2025,5,2,19,376,6,7,876.19
2570,5/23/2025,2,2,19,470,7,12,1093.11
2571,5/24/2025,1,4,16,286,8,8,1269.06
2572,5/24/2025,4,10,20,224,4,6,1309.1
2573,5/24/2025,4,1,16,167,5,8,2701.07
2574,5/24/2025,3,9,2,901,12,13,42.68
2575,5/25/2025,1,7,15,14,0,5,227.01
2576,5/25/2025,4,10,15,200,4,20,1196.16
2577,5/25/2025,4,1,1,147,1,8,2374.03
2578,5/25/2025,3,9,10,974,8,15,75.43
2579,5/26/2025,4,1,20,166,3,19,2698.58
2580,5/26/2025,4,10,15,194,5,16,1172.49
2581,5/26/2025,2,6,9,115,4,4,101.53
2582,5/26/2025,4,10,7,238,7,2,1403.28
2583,5/26/2025,3,5,20,274,6,7,196.85
2584,5/26/2025,1,4,16,353,9,1,1540.86
2585,5/27/2025,1,1,13,146,1,17,2382.47
2586,5/27/2025,2,8,9,947,6,10,86.38
2587,5/27/2025,5,2,12,399,14,12,936.23
2588,5/28/2025,3,7,8,14,0,0,220.06
2589,5/28/2025,1,4,5,341,10,4,1474.87
2590,5/28/2025,5,3,9,6,0,4,384.8
2591,5/29/2025,1,7,5,11,0,12,188.7
2592,5/29/2025,3,5,19,169,2,20,135.52
2593,5/29/2025,1,7,7,17,0,6,242.56
2594,5/30/2025,1,1,2,153,3,0,2490.38
2595,5/30/2025,3,9,2,764,12,8,34.26
2596,5/30/2025,5,2,20,449,10,7,1051.18
2597,5/30/2025,4,10,3,177,3,0,1048.22
2598,5/31/2025,2,2,14,403,13,9,955.14
2599,5/31/2025,3,7,1,15,0,16,221.91
2600,5/31/2025,2,2,18,409,5,19,954.76
2601,6/1/2025,3,9,1,1073,4,3,54.22
2602,6/1/2025,4,10,5,217,7,7,1280.65
2603,6/1/2025,5,3,1,3,0,5,212.4
2604,6/1/2025,4,1,19,127,1,16,2055.25
2605,6/1/2025,2,6,13,98,3,17,101.92
2606,6/1/2025,5,2,15,348,9,3,800.82
2607,6/2/2025,5,3,16,4,0,12,271.46
2608,6/2/2025,5,2,18,347,3,82,893.09
2609,6/2/2025,3,5,15,236,6,4,178.41
2610,6/2/2025,3,7,12,17,0,9,250.72
2611,6/2/2025,1,1,12,155,5,16,2540.72
2612,6/3/2025,4,10,15,232,6,97,1450.84
2613,6/3/2025,2,6,1,92,3,185,203.94
2614,6/3/2025,1,4,20,291,6,12,1263.08
2615,6/3/2025,1,1,16,155,4,5,2530.19
2616,6/3/2025,4,1,9,168,2,20,2725.53
2617,6/3/2025,1,7,11,14,0,8,203.6
2618,6/3/2025,5,3,14,3,0,6,209.28
2619,6/4/2025,3,7,8,11,0,17,200.11
2620,6/4/2025,4,10,17,138,1,9,833.16
2621,6/4/2025,2,8,12,984,29,12,111.83
2622,6/4/2025,5,3,8,5,0,305,590.04
2623,6/4/2025,3,5,6,300,6,6,221.08
2624,6/5/2025,3,5,14,187,5,19,144.39
2625,6/5/2025,3,7,15,15,0,7,239.69
2626,6/5/2025,4,1,19,130,2,0,2099.67
2627,6/5/2025,1,1,14,118,3,4,1928.77
2628,6/5/2025,1,4,11,306,4,4,1350.05
2629,6/6/2025,3,9,8,1334,22,10,52.2
2630,6/6/2025,1,1,5,134,3,5,2174.04
2631,6/6/2025,2,6,9,100,3,11,65.74
2632,6/6/2025,1,7,12,14,0,11,205.5
2633,6/6/2025,1,4,14,366,11,2,1586.17
2634,6/6/2025,3,7,12,12,0,13,175.83
2635,6/6/2025,2,8,4,778,13,4,93.71
2636,6/7/2025,4,10,14,247,7,8,1471.97
2637,6/7/2025,2,6,1,120,3,14,87.89
2638,6/7/2025,1,7,20,17,0,13,242.52
2639,6/7/2025,2,8,20,763,11,9,76.4
2640,6/7/2025,3,9,20,1179,19,13,61.61
2641,6/8/2025,2,2,9,407,6,11,968.56
2642,6/8/2025,1,7,10,15,0,12,219.01
2643,6/8/2025,1,7,5,15,0,4,219.56
2644,6/9/2025,4,10,15,158,3,18,933.87
2645,6/9/2025,3,9,9,913,5,9,45.41
2646,6/9/2025,5,3,8,4,0,13,266.28
2647,6/9/2025,5,2,15,417,11,2,986.24
2648,6/9/2025,2,2,17,330,4,1,782.55
2649,6/10/2025,2,8,5,626,12,2,80.63
2650,6/10/2025,4,1,15,145,4,18,2364.95
2651,6/10/2025,4,10,1,195,2,2,1147.78
2652,6/10/2025,2,2,9,375,5,4,887.99
2653,6/10/2025,4,1,18,149,2,9,2426.72
2654,6/10/2025,1,1,20,138,3,69,2284.09
2655,6/11/2025,2,6,14,130,6,17,107.29
2656,6/11/2025,2,2,14,404,11,17,959.2
2657,6/11/2025,4,1,3,129,2,9,2087.59
2658,6/11/2025,1,1,8,153,3,1,2489.64
2659,6/11/2025,2,8,3,1039,12,20,104.78
2660,6/11/2025,4,1,8,154,4,15,2525.61
2661,6/11/2025,4,1,15,173,4,15,2797.37
2662,6/12/2025,1,4,5,297,8,17,1300.46
2663,6/12/2025,1,7,18,16,0,16,237.65
2664,6/12/2025,1,7,3,17,0,11,248.11
2665,6/13/2025,2,8,13,747,0,13,85.16
2666,6/13/2025,2,6,15,158,7,16,106.56
2667,6/13/2025,2,6,8,124,5,12,109.25
2668,6/13/2025,4,1,1,140,1,16,2281.91
2669,6/13/2025,3,5,6,268,5,9,204.69
2670,6/13/2025,1,4,10,256,4,101,1181.66
2671,6/14/2025,4,1,10,111,1,7,1796.11
2672,6/14/2025,4,10,7,234,6,12,1377.63
2673,6/14/2025,5,3,19,5,0,17,354.78
2674,6/14/2025,2,2,1,370,4,7,864.16
2675,6/14/2025,2,8,3,929,9,19,85.48
